ID;Company;Company Size;Location;Technology;Seniority;Salary Employment Min;Salary Employment Max;Salary B2B Min;Salary B2B Max
917bd22b058fd286b453c7dc0ba9902f;Aspire Systems Poland;100.0;Remote;JavaScript;senior;11620.0;16660.0;14000.0;20000.0
213698fc431744b88e832402b6e3aa7b;DATEV;10000.0;Warszawa;JavaScript;senior;18000.0;32000.0;-1;-1
9b313a1268270b26abba041aaa1653b1;MOONSTEPS Software Solutions;-1;Remote;JavaScript;mid;11000.0;13500.0;13000.0;16000.0
3f7d8b5c746783bde951605996e5063f;Omni;1.0;Remote;JavaScript;senior;-1;-1;36000.0;43500.0
f2ecb9b473ffabd9bcee5668fc3a4d9c;VM.PL;100.0;Remote;JavaScript;mid;15000.0;19000.0;22000.0;27000.0
0acd1fb877f62972d6d6cf7125be26fa;Boldare;100.0;Remote;JavaScript;mid;8400.0;13400.0;11200.0;18000.0
d95da38a1ec37857192e08b823e51f8a;Wykop Sp. z o.o.;10.0;Remote;JavaScript;senior;-1;-1;15000.0;19000.0
8236733895de36d0f9f3ec23cd164703;ERLI S.A.;-1;Remote;JavaScript;senior;-1;-1;18000.0;25000.0
88dd2daa656f85855c40145222eee61c;N-iX;1000.0;Remote;JavaScript;senior;-1;-1;20910.0;23530.0
3ce206a9210d9061da9a86f8b096ac63;Software Interactive Sp. z o.o.;100.0;Remote;JavaScript;mid;-1;-1;15000.0;24000.0
403fc817ef445c1020b758dfe2a50e02;AUTORUN;10.0;Remote;JavaScript;mid;-1;-1;12800.0;20800.0
cc574847e6435e5dca47ba1afc9aaaba;Mindpal;10.0;Remote;JavaScript;senior;-1;-1;24000.0;28500.0
fef9da2bd53118429611082bc842a3f3;TeaCode S.C.;-1;Remote;JavaScript;senior;-1;-1;20800.0;28800.0
5afbb5894ed29d6b40051e05f50f3722;Experis Manpower Group;1000.0;Remote;JavaScript;senior;-1;-1;30410.0;32420.0
21ab2f2dd3b6173c886efeaf8c85afcc;Code & Pepper;10.0;Remote;JavaScript;mid;13000.0;17000.0;16000.0;20000.0
6053aeb639a5a4e51514ca26de9cac7c;Keyloop;-1;Remote;JavaScript;mid;-1;-1;18000.0;25000.0
78a0348f3fae5314d7ac2329d26ea1eb;Jit Team;100.0;Remote;JavaScript;senior;-1;-1;20000.0;29000.0
0f5ac66837fcc4e33f548359f2e220a5;Brandwatch;1000.0;Remote;JavaScript;mid;15000.0;21000.0;-1;-1
6ca0022a38e55bcdd5a5fdd644e56f96;Code & Pepper;10.0;Remote;JavaScript;senior;16600.0;21000.0;20000.0;25000.0
32050bb581bc5c4c3e62278626571346;BR-AG P.S.A;100.0;Remote;JavaScript;mid;12000.0;16000.0;15000.0;20000.0
e3af1aa57adf0227a19d59bfed3dde10;ITLT;100.0;Warszawa;JavaScript;senior;-1;-1;25000.0;30000.0
43b06112fd7e73115489e1506327a229;ITLT;100.0;Warszawa;JavaScript;mid;-1;-1;21500.0;25000.0
e8d0ace758fcf398651ff874d455d05c;Mindpal;10.0;Remote;JavaScript;mid;-1;-1;14500.0;22500.0
3021f790de6de5a7ea4aa971fc62e355;7N;1000.0;Remote;JavaScript;senior;-1;-1;26880.0;31920.0
7f7d6050f5d78a3c5a6d8bb574b1f413;Primotly;10.0;Remote;JavaScript;mid;-1;-1;16000.0;20000.0
6c99b4765c11a2ce69af2cf76f16b6b0;MEV;100.0;Remote;JavaScript;senior;-1;-1;17430.0;23960.0
a29e166c194f9dae5417c56b562a285f;ONWELO Sp. z o.o.;1000.0;Remote;JavaScript;mid;15000.0;18000.0;15000.0;21500.0
ee26123dc8dbf37266572d876ad03b13;7N;1000.0;Remote;JavaScript;senior;-1;-1;23520.0;27720.0
cb3cd01abe3154ee7617bd08a90dd8ce;DAC.digital;100.0;Remote;JavaScript;mid;-1;-1;20000.0;25000.0
1e360f3af03a1c52bc9a94da150089eb;7N;1000.0;Remote;JavaScript;senior;-1;-1;24360.0;27720.0
049e4bfb862c4400b0abebc26ea6500d;Research.com;-1;Remote;JavaScript;senior;-1;-1;25000.0;30000.0
af0d10d69fd2b8bcfc1927fd4a14fbed;N-iX;1000.0;Remote;JavaScript;senior;-1;-1;21780.0;26140.0
9b5f0445f79911e2b61ff17f1af2fa5b;Leon Software;-1;Remote;JavaScript;mid;-1;-1;20000.0;24000.0
bf90f15850af6839c601e10951703c5a;1dea;-1;Remote;JavaScript;mid;-1;-1;18000.0;23500.0
6c3db415ffcf1d3f7ea6fe652d769fe0;I-BS.pl;-1;Remote;JavaScript;mid;-1;-1;12000.0;20000.0
e5ed413217332d62ad949c350510c993;Skillspark;10.0;Remote;JavaScript;senior;-1;-1;22000.0;24000.0
c077627f76cdefcf1cff58a96dfca2f0;STX Next;1000.0;Remote;JavaScript;senior;-1;-1;16800.0;25200.0
ff57485583c29e3922a5c3bfd94ee812;Endava;10000.0;Warszawa;JavaScript;senior;20000.0;27000.0;-1;-1
896033091311026d7a6eaa5dd69fb5d1;Endava;10000.0;Wrocław;JavaScript;senior;20000.0;27000.0;-1;-1
eb1a67507f62f38848e24ab90d0487b6;Endava;10000.0;Gdańsk;JavaScript;senior;20000.0;27000.0;-1;-1
40e1d3af1df45addd04af23e8118c3ea;Endava;10000.0;Łódź;JavaScript;senior;20000.0;27000.0;-1;-1
6fccf2091933ee0abc2765c0c97322b2;Prowly.com;100.0;Remote;JavaScript;senior;-1;-1;16000.0;24000.0
5c57003b714381a599a4c0c7c183a799;Ragnarson;10.0;Remote;JavaScript;senior;-1;-1;19000.0;26800.0
53751b2b1eb17182d2ed56aa168f65fc;Decerto;100.0;Remote;JavaScript;mid;-1;-1;16800.0;21840.0
833153460d2a92c33c0aecdf6bec8aed;RITS Professional Services;100.0;Remote;JavaScript;senior;-1;-1;28000.0;35000.0
2da9a6066428d99a8145abc325edb33a;dotLinkers;10.0;Remote;JavaScript;senior;20000.0;24000.0;20000.0;26000.0
ecb6111d8908e32676c590a05769c4f3;The Codest;10.0;Remote;JavaScript;senior;-1;-1;15000.0;21000.0
064b8883329edde6f12daace6f9196f4;ITDS;100.0;Remote;JavaScript;senior;-1;-1;15000.0;21000.0
c539052ccfe148a47c4d301eafb997f7;Jobhouse;10.0;Remote;JavaScript;senior;-1;-1;14000.0;18000.0
bacc1d9c3ecf19bb5a6ccd087986817e;dotLinkers;10.0;Remote;JavaScript;senior;16000.0;18000.0;16000.0;18000.0
25075988d1f6026245c21a7f4b084b0c;SmartRecruiters INC;100.0;Remote;JavaScript;mid;12000.0;19000.0;14000.0;22000.0
a7d70871dfed35d1c9a79973bbc1e719;Playbook Engineering;100.0;Remote;JavaScript;senior;15000.0;18000.0;15000.0;18000.0
64edb77ee31363bda06b13e1047b6a7c;Montrose Software (Polska) Sp. z o.o.;10.0;Remote;JavaScript;mid;10000.0;16000.0;13370.0;21400.0
99726cd427821ffc1a34daa91194786e;Petsy;-1;Remote;JavaScript;expert;-1;-1;23000.0;30000.0
89a6ecf0c29145e4f0f8178d06f55d95;DevsData LLC;10.0;Warszawa;JavaScript;senior;29190.0;32680.0;-1;-1
63fcc4bb51afb5ff906c77f185f8ab3b;Concentrix;100000.0;Remote;JavaScript;senior;40000.0;47000.0;40000.0;47000.0
82e93445067900b90e5afe804f07d75e;BOLD PL;100.0;Remote;JavaScript;mid;11000.0;13000.0;13200.0;15600.0
de591f535d687b3db01fb05e7810de4d;Appfire;1000.0;Remote;JavaScript;mid;13000.0;20000.0;-1;-1
e0935218f43117a54ddcfa8e1795789b;Jit Team;100.0;Remote;JavaScript;mid;-1;-1;14000.0;19000.0
0a931d2bb961a47dc0394f3e0f2725a8;INSIGHT;10.0;Remote;JavaScript;mid;-1;-1;17000.0;25000.0
76c9e1387a2194eebc714e7a8e61fd6c;Eyzee S.A.;100.0;Remote;JavaScript;mid;-1;-1;12000.0;20000.0
0f52ade4db9df9aa48db7176f453645a;INSIGHT;10.0;Remote;JavaScript;senior;18200.0;24700.0;22000.0;30000.0
178bc96d78dd8939ee310ad4a8661b56;Wellbeing Polska;100.0;Remote;JavaScript;mid;-1;-1;10000.0;20000.0
cd11293b5334e5660e671b9df6d49e48;GoWork.pl;100.0;Remote;JavaScript;mid;-1;-1;12000.0;18000.0
13634cf2586d58d67e7390c82e1eeb55;Winged IT;100.0;Remote;JavaScript;senior;-1;-1;27620.0;32220.0
fd8c32ef05a4c6d3be6e1fa9cb448588;Brytlyt;10.0;Remote;JavaScript;senior;-1;-1;22000.0;28000.0
d1709d085c70dc0f0e1fce0c70e6c7d6;codequest;10.0;Remote;JavaScript;mid;-1;-1;11000.0;18000.0
a0c59427b39d0e3a25d5f3bf253c78dd;STÖK (ex Young/Skilled);10.0;Remote;JavaScript;senior;-1;-1;14000.0;28000.0
b2fbc08ae39fe8464a6598e6546d7f7e;Brytlyt;10.0;Remote;JavaScript;mid;-1;-1;14000.0;18000.0
ae816818017944519c936d846e6b2e73;Fireart;-1;Remote;JavaScript;senior;-1;-1;17430.0;20910.0
daa688dfbca7c85df983800edcd157d1;Fireart;-1;Remote;JavaScript;mid;-1;-1;17430.0;19610.0
0147b0c6ac0d1aa57d11014ed2ed3b3d;IN Team;100.0;Warszawa;JavaScript;senior;-1;-1;25200.0;28560.0
82370edb946815ceb70f7094f217909a;Shimi Sp. z o.o.;-1;Warszawa;JavaScript;mid;-1;-1;25620.0;27720.0
c5095e23fe894b8b92135e81f8b8e952;Daytrip;-1;Remote;JavaScript;senior;-1;-1;32220.0;46030.0
b35406f200885679d604ae606103a2f8;7N;1000.0;Remote;JavaScript;senior;-1;-1;23520.0;26880.0
600581a56988b2954b3af2525d32af24;Mudita;100.0;Remote;JavaScript;mid;11500.0;17500.0;14000.0;21000.0
dfc13a93c20233ae70dc48ab28c345d4;Pragmile;100.0;Remote;JavaScript;senior;15000.0;19000.0;20000.0;25200.0
444862823622336a07a1c1b164c3390b;Kysune;-1;Remote;JavaScript;mid;-1;-1;12000.0;15000.0
02df8c25af7a0523f4b240111246baef;Equiem;-1;Remote;JavaScript;senior;-1;-1;22000.0;29000.0
717a2b2bf31154a343d9e1bc61666374;Mangopay;-1;Remote;JavaScript;senior;-1;-1;20000.0;30000.0
d55846cd1617356b978c42c614a90b94;Therefore Corporation;-1;Remote;JavaScript;senior;-1;-1;26700.0;32220.0
9645bb3fa9a32acc4973ee38a96b5593;Riotters;10.0;Remote;JavaScript;mid;-1;-1;10500.0;15500.0
c9b0f67cb93a258276fe01ba430c5ab2;Solwit SA;100.0;Warszawa;JavaScript;mid;12000.0;18000.0;14000.0;20000.0
4ea596f5efcf2a9bb1690db3656e285f;Piwik PRO;100.0;Remote;JavaScript;mid;7800.0;14000.0;11000.0;20000.0
480ae0788e8dd1745c333689767fe2d4;TUATARA;100.0;Remote;JavaScript;mid;10000.0;14500.0;13000.0;17000.0
67fe49cdb94c9e8d7ae453d9063a1a03;INNSOFT Sp. z o.o.;-1;Warszawa;JavaScript;junior;-1;-1;5000.0;8000.0
7d86f28542bc3b8d836580343f5ab846;Trimetis Services;10.0;Remote;JavaScript;senior;-1;-1;22400.0;25600.0
8733246b15be46a7ac684c0fa9ee0922;lemon.io;100.0;Remote;JavaScript;senior;21780.0;30930.0;-1;-1
f3a8677db046c8d7612b670f58c07f50;Jobhouse;10.0;Remote;JavaScript;mid;-1;-1;14000.0;18000.0
e978568f8b00520e8c1c525d960b10ca;ITDS;100.0;Warszawa;JavaScript;mid;-1;-1;17000.0;22000.0
436df0cabf43239fd768ef746ba88e18;ITDS;100.0;Warszawa;JavaScript;senior;-1;-1;22000.0;28000.0
0915012d287820d07b6283a2cc36c815;Gardocki SA Spółka z ograniczoną odpowiedzialnością sp.k.;10.0;Warszawa;JavaScript;mid;-1;-1;10000.0;10000.0
a9e5e54805db8f6e3709fa45eaecf652;From Poland With Dev;100.0;Remote;JavaScript;senior;18000.0;23000.0;22000.0;28000.0
59b95cd8fe8e0610a15ed51378eba10f;Avalio;-1;Remote;JavaScript;mid;-1;-1;10000.0;14000.0
93b410de11a07482e80c30067cee03e8;Optiveum;10.0;Warszawa;JavaScript;mid;-1;-1;21000.0;25000.0
cd01b06b14de026969bfd275bea7a7b2;Mindpal;10.0;Remote;JavaScript;mid;-1;-1;10000.0;18000.0
2b649a1061e66b8657aa1af0199dfd35;Syberry;100.0;Remote;JavaScript;expert;-1;-1;30000.0;40000.0
a80a56cd5a536ab359d08cf72ca4c0a5;Harvey Nash Technology;10.0;Warszawa;JavaScript;expert;37000.0;45000.0;-1;-1
7ff147dcc7f7e3cb2deae15e0c64608d;Euvic S.A.;1000.0;Remote;JavaScript;mid;12200.0;18700.0;16800.0;25200.0
abf01088c30ddd49ebb88c94daaaa96a;Medpace;10.0;Warszawa;JavaScript;senior;22000.0;30000.0;-1;-1
add5fa795e67234e08cc51bdd7bb2fab;ITDS;100.0;Warszawa;JavaScript;senior;16000.0;18000.0;22000.0;25000.0
4558cf04dee8fcdc5f1455b2dd147fb8;Superdevs;10.0;Remote;JavaScript;senior;-1;-1;25000.0;32000.0
becac1cb156e5169c9949b4d7e754bc1;Reffine;10.0;Warszawa;JavaScript;mid;-1;-1;11000.0;16000.0
23d59d1be6f43e0b8c346bf29b891349;ITDS;100.0;Warszawa;JavaScript;senior;-1;-1;18000.0;22000.0
cc0df6e4a3b7e1b35ed063d63dd0eb95;Link Group;100.0;Remote;JavaScript;mid;-1;-1;12500.0;21000.0
259d3f336ccb90571c51f94db63dbd1d;Inhabit;1000.0;Remote;JavaScript;senior;14000.0;21000.0;16000.0;23000.0
96b9571f15b2a4309e42c3a4a8211068;Flybotix;-1;Remote;JavaScript;mid;-1;-1;14730.0;20710.0
fab9231e89ec72192c8b0a207750a1c0;ITDS;100.0;Warszawa;JavaScript;senior;-1;-1;20000.0;25000.0
7622301f3149ff78bfa00834ac39bb62;emagine Polska;1000.0;Remote;JavaScript;senior;-1;-1;22400.0;29000.0
c5e727327291184ef992b7e9beb1c542;ITDS;100.0;Remote;JavaScript;mid;-1;-1;24000.0;26000.0
22da52818c5b505208df798b84dc993a;Mindpal;10.0;Remote;JavaScript;mid;-1;-1;13000.0;23000.0
93e0d6f6b286f7d8ec064102137b266b;Mindpal;10.0;Remote;JavaScript;mid;-1;-1;9000.0;18000.0
326ec3a511ffe00251d8af57a85fc838;HeroCoders;10.0;Remote;JavaScript;senior;-1;-1;25000.0;32000.0
6866aec75c65eccc838f849b4309d814;Centrum Respo;-1;Remote;JavaScript;senior;-1;-1;18000.0;27000.0
8ede1b467d19a51dc2cc2a118fd51009;DAC.digital;100.0;Remote;JavaScript;mid;-1;-1;21000.0;25000.0
c504fe28a84f60290c25e69c39213810;Awesome Bytes;10.0;Remote;JavaScript;mid;18000.0;25000.0;18000.0;25000.0
84b826229af592b08f5c02bd69663b35;INNSOFT Sp. z o.o.;-1;Warszawa;JavaScript;mid;-1;-1;7000.0;13000.0
d8cb14efe70ee4ca57ebe8a1f9b77dd7;TKH Technology;-1;Remote;JavaScript;senior;-1;-1;14000.0;22000.0
54c1a7d8bd1a47051eb52d6dae4a366d;Cpl Poland;100.0;Remote;JavaScript;senior;-1;-1;27620.0;34520.0
dfb35dbe710af0e19f08548f4226b29b;ClickUp;1000.0;Remote;JavaScript;senior;-1;-1;33000.0;39000.0
30a79d5c8c4ef0e580f654345758e7aa;Idego;100.0;Remote;JavaScript;mid;-1;-1;17000.0;22000.0
69a51ef0b7b40d1e294a953d4c919691;Constant Contact;-1;Remote;JavaScript;senior;-1;-1;19610.0;28320.0
39edc52c1534c4fc5e54199bcb671e6a;StockEasy;-1;Remote;JavaScript;mid;-1;-1;14000.0;18000.0
1b4e8e202c44975e08990f4e3541b80d;apreel;100.0;Warszawa;JavaScript;senior;-1;-1;25200.0;29400.0
149ae63e8e00227ecee00f1aa76ec845;apreel;100.0;Wrocław;JavaScript;senior;-1;-1;25200.0;29400.0
95061922a0b2d1ce9b06b1d84956b4d8;Poldevs Sp. z o. o.;-1;Warszawa;JavaScript;mid;-1;-1;7000.0;12000.0
bed15dac585f86aa2280b27c736606cf;ViewOne;-1;Remote;JavaScript;mid;-1;-1;12000.0;20000.0
df113e7fd04d9c5b02a3d8904bd20552;Mindpal;10.0;Remote;JavaScript;expert;18000.0;26000.0;-1;-1
b123547f54e6e3c4554b05d489d35d6b;j-labs;100.0;Remote;JavaScript;senior;-1;-1;25600.0;30400.0
8c143458d63b89f87a7ec7c1c7d9fe42;Connectis;100.0;Warszawa;JavaScript;senior;-1;-1;24000.0;30000.0
dc53720227fd412c471d3cfc9ebe733d;emagine Polska;1000.0;Warszawa;JavaScript;senior;-1;-1;23680.0;28570.0
6097217c4376c3e7b8b9d2b6c28d1cd3;Connectis;100.0;Remote;JavaScript;senior;-1;-1;20000.0;25000.0
55fc04ae47c9efee7a9fe04c8700d620;Batmaid;100.0;Warszawa;JavaScript;senior;-1;-1;22000.0;28000.0
55efebbf8794bf494734d26f742b3f1b;Batmaid;100.0;Łódź;JavaScript;senior;-1;-1;22000.0;28000.0
eb211e2d37675afa2578b452c55575b0;Surfer;10.0;Remote;JavaScript;senior;-1;-1;25000.0;35000.0
97d5ef28b2aa4d780a2116306df87527;Surfer;10.0;Remote;JavaScript;senior;-1;-1;22000.0;32000.0
95cf4b7e9bac34fdfdaaafb8c1110312;Atana;1.0;Remote;JavaScript;senior;-1;-1;21000.0;25000.0
733612eb709d093f6daac3d34f1c0b7d;Winged IT;100.0;Warszawa;JavaScript;senior;-1;-1;32000.0;36960.0
a04328dae4c98eadff6fb38140fa611a;PubNub;100.0;Remote;JavaScript;senior;-1;-1;22500.0;29000.0
54f3deb31043e7573d06eb5253f22a6d;Link Group;100.0;Warszawa;JavaScript;senior;24000.0;28000.0;-1;-1
0766fc60f83a3e0a7f7b8e6ef1f18c0a;BCF Software Sp. z o.o.;-1;Warszawa;JavaScript;mid;-1;-1;11200.0;16000.0
8e5110d97ca739be9abb492439e25759;BCF Software Sp. z o.o.;-1;Kraków;JavaScript;mid;-1;-1;11200.0;16000.0
96045aea591894d756f98dba1c3f43ba;BCF Software Sp. z o.o.;-1;Wrocław;JavaScript;mid;-1;-1;11200.0;16000.0
11baf6ad096143bf60eb40d488ab0487;BCF Software Sp. z o.o.;-1;Poznań;JavaScript;mid;-1;-1;11200.0;16000.0
a42c7fc7283caf8bd9ab2f613658b0d0;BCF Software Sp. z o.o.;-1;Łódź;JavaScript;mid;-1;-1;11200.0;16000.0
a1df945ac62bacb0d01c73c69724071d;CKSource;100.0;Remote;JavaScript;expert;-1;-1;24000.0;32000.0
12fb570474a1689d887f511c95ea8dd3;spot.ai;100.0;Warszawa;JavaScript;mid;18000.0;25000.0;18000.0;25000.0
b1a353546b6e44f6cd3ade646dc13a80;Surfshark;-1;Warszawa;JavaScript;senior;22680.0;32850.0;22680.0;32850.0
4302c197e24b2369b88d8db8455b30c8;Callstack;100.0;Remote;JavaScript;senior;-1;-1;31000.0;41000.0
8dfebeac4312221505621fbdbbe2e8b3;Acaisoft;100.0;Remote;JavaScript;senior;-1;-1;20000.0;25000.0
8e3ffd15d1893da4870d531c0c17b132;UN7;100.0;Remote;JavaScript;senior;-1;-1;22000.0;33000.0
62bb337cb44b2d3b22bc2889edf72f5f;NapoleonCat;10.0;Remote;JavaScript;mid;-1;-1;15000.0;17000.0
ec2ce32d26b7b6298bb6d60d756f09f9;Harvey Nash Technology;10.0;Warszawa;JavaScript;senior;16000.0;20000.0;-1;-1
dc9295390e50d1c63e6beebf1b11a41e;UN7;100.0;Remote;JavaScript;mid;-1;-1;15500.0;23500.0
85019df53bc6d0f40b6cc0951aa5f57b;Startup House;100.0;Remote;JavaScript;expert;-1;-1;18800.0;27200.0
3c347a73ce7c440208973e200b58d253;Doumo;-1;Remote;Ruby;senior;17430.0;30500.0;-1;-1
00b409b32ef6fece43033a76ee2bb4fa;Donkey Republic;-1;Remote;Ruby;senior;-1;-1;24000.0;28000.0
41e64fc8bafede1a4e84488536990a4f;metoda;-1;Remote;Ruby;expert;23480.0;29920.0;23480.0;29920.0
c2681480585bd20d88cdea6a6eaae982;Distribusion Technologies;-1;Remote;Ruby;senior;-1;-1;29920.0;34520.0
f2fa8ebfa26443af30f2fd01875464fc;Wellbeing Polska;100.0;Remote;Ruby;senior;-1;-1;10000.0;20000.0
04a7c70eed009011a78684ad5a1eb8be;Search Dates;10.0;Remote;Ruby;expert;-1;-1;36000.0;45000.0
bb62164a60a950c549ccadba593bc2ef;Mindpal;10.0;Remote;Ruby;mid;-1;-1;14000.0;23000.0
6d2f2758a5620d4b4c3b6c59478c621e;Constant Contact;-1;Remote;Ruby;expert;-1;-1;28320.0;37030.0
35f5d8b4281c070bcd46e7a47cae9326;RestaurantClub;-1;Remote;Ruby;mid;-1;-1;7000.0;13000.0
3a1cb8733f4d81ad4f383161e136d9cc;Crestt;100.0;Remote;Ruby;expert;18000.0;25000.0;24000.0;40800.0
93699b616b88dfb0ea7cdbb128bbf6c5;Siepomaga.pl;100.0;Remote;Ruby;mid;-1;-1;13000.0;19000.0
055989610e412b8fd265686511694e3c;Siepomaga.pl;100.0;Remote;Ruby;senior;-1;-1;19000.0;25000.0
f86fd24aa044e45f8a662a8878e3d3b0;Klient Just Join IT;-1;Remote;Python;mid;17000.0;22000.0;-1;-1
faa1daf83eeefc8c142cca2474e412af;1dea;-1;Remote;Python;senior;19000.0;23000.0;-1;-1
4c87617b74dffc2350a622ad75fe908c;N-iX;1000.0;Remote;Python;senior;22660.0;38340.0;26140.0;43570.0
fdf441f32c10d11ab54e8b8aa4d36578;Reef Technologies;10.0;Remote;Python;senior;-1;-1;31920.0;49560.0
c298e387ea0d5971cbddad05b59ffe7a;Boldare;100.0;Remote;Python;mid;8400.0;13400.0;11000.0;18000.0
00a369200f5e679fc2dc922d9c924f83;Collabera Digital;10000.0;Remote;Python;mid;-1;-1;25000.0;29500.0
57e44f1c0bd8f1dc4329fd592c72e567;Aiplified;-1;Remote;Python;senior;-1;-1;28560.0;38640.0
16775d5c6b6000bbf5740035cccdd459;Britenet;1000.0;Remote;Python;senior;-1;-1;25000.0;30000.0
b81aa931d3cee47a6db9942cdcb52cd2;BlueSoft;1000.0;Remote;Python;senior;-1;-1;20160.0;25200.0
81d898de89c05d8705652a1056a3a77e;User.com;10.0;Remote;Python;mid;-1;-1;10000.0;17000.0
8ec310afe6220e134baa8e90b45ddd81;Mindpal;10.0;Remote;Python;mid;-1;-1;8000.0;16000.0
1c72dd232df51ddf1f813e55a6301944;CloudFerro;100.0;Katowice;Python;senior;18000.0;25000.0;18000.0;25000.0
77a4d984d97f361fb3133669cae665e8;PeakData;10.0;Remote;Python;senior;-1;-1;20110.0;33250.0
ffc798975fe4ef17b50011163b1d8fc1;ITSG;10.0;Remote;Python;senior;-1;-1;25000.0;34000.0
19d600838ba0324862b55cfaa35cc3af;Infermedica;100.0;Remote;Python;mid;-1;-1;17000.0;22000.0
5fe1d5d464c31141950ed2d31652d775;lemon.io;100.0;Remote;Python;senior;21780.0;39210.0;-1;-1
26b1da7ec40498b749f292c95fa934be;DevsData LLC;10.0;Remote;Python;senior;-1;-1;9210.0;23020.0
82498a6c7823564fbfa896745dc96236;7N;1000.0;Remote;Python;senior;-1;-1;26880.0;30240.0
68e0711c53b4239bf6e565e93242a2bd;capital.com;100.0;Warszawa;Python;senior;24500.0;27500.0;25000.0;28700.0
928d2b04b4f6a0eedb80d507b9695f1a;Square One;100.0;Remote;Python;senior;-1;-1;20000.0;30000.0
cac5bafc73dc42defcde5f2dfa51f29a;Mindpal;10.0;Remote;Python;junior;-1;-1;7000.0;10000.0
c4e6bab8c3886ba2bddf63316fae1051;Jit Team;100.0;Remote;Python;senior;-1;-1;20000.0;28000.0
d449fdf0e9c0e4f39a25e545ed94b8b3;Square One;100.0;Remote;Python;senior;-1;-1;25000.0;30000.0
87aca4b7236723f7714962c1121d4ef7;Jit Team;100.0;Remote;Python;senior;-1;-1;26000.0;30000.0
8f3c275ab8f2b1318bff3c7228f3f160;Polcode;100.0;Remote;Python;senior;13500.0;17500.0;16000.0;21000.0
88d9d0fba316dc7611842b994bf8b030;Affirm;1000.0;Remote;Python;expert;25790.0;32230.0;-1;-1
87129ce16b0173bb02d810388237a706;Collabera Digital;10000.0;Warszawa;Python;senior;-1;-1;29000.0;31000.0
66ff13078836e114fdae1b8428ddb15f;Square One;100.0;Remote;Python;senior;-1;-1;21840.0;25200.0
9f3a80ecf3b00cfadeac4a9f2dc8ff4d;Sky Engine Limited;10.0;Warszawa;Python;senior;-1;-1;17000.0;24000.0
1e45635342450ee36bdabf3665e0126f;Connectis;100.0;Remote;Python;mid;-1;-1;20000.0;22500.0
9510e0a32c617910c0b2641a3f8b65cf;Full Stripe Technologies;-1;Remote;Python;senior;-1;-1;21780.0;26140.0
e02ed4f57368f73fafe1ed28528b4168;Square One;100.0;Remote;Python;mid;-1;-1;18500.0;24000.0
a2e3ba7de27f7821f3ccbde97152abf1;Sky Engine Limited;10.0;Warszawa;Python;mid;-1;-1;15000.0;20000.0
c843b937fb3fba3104c54e3394be7d8c;Adverity;100.0;Remote;Python;mid;-1;-1;15000.0;18500.0
d02ad2b66be9c8c63d9768f4ff2b8144;summ-it;-1;Remote;Python;senior;-1;-1;16000.0;24000.0
03e4f9dc93ec8e6d96759f2d1eaa7783;RITS Professional Services;100.0;Remote;Python;mid;-1;-1;20800.0;24000.0
9bd942af1ceca10e1eb10b0a9b6156c9;Superdevs;10.0;Remote;Python;senior;-1;-1;25000.0;30000.0
b361114ccbdbb1ab50481d5a00ae6926;Flyps;10.0;Remote;Python;senior;-1;-1;22000.0;30000.0
24bcdb241bde2fafbbab3144efab07c1;Saventic Health;-1;Warszawa;Python;senior;-1;-1;15000.0;20000.0
1e76e8c12bde5aff242931404d31bc8a;A.T. Kearney Sp. z o.o.;-1;Warszawa;Python;mid;14270.0;28080.0;-1;-1
aa6822faaf28923a019ab0e5d65a91c7;Mindpal;10.0;Remote;Python;mid;-1;-1;10000.0;18000.0
3dd2ceaea4373a17f04b8262a6773864;Jagan Solutions;-1;Remote;Python;mid;-1;-1;13000.0;26000.0
11ac7fdb80a401c03d64955c77631651;ITLT;100.0;Warszawa;Python;mid;-1;-1;20160.0;25200.0
00695a6999e37f8fffd54e16e612a56c;AI Clearing;10.0;Warszawa;Python;mid;-1;-1;7000.0;13000.0
1e9f4928db4abb7bf302193764988747;Mindpal;10.0;Remote;Python;senior;-1;-1;20000.0;23000.0
335ca1cde97ab4c1c2d1ffd8bf2ae743;DO OK;10.0;Remote;Python;mid;-1;-1;13000.0;22000.0
ee480922f87abbbc892838cc8e7f6d96;deepsense.ai;100.0;Remote;Python;expert;-1;-1;22000.0;32000.0
778298535f9d441f8f97a1cc4a5be077;deepsense.ai;100.0;Remote;Python;expert;-1;-1;28000.0;35000.0
674db1f67ba043ad1c89e1232fcd8d5b;deepsense.ai;100.0;Remote;Python;expert;-1;-1;28000.0;40000.0
fe9da9c90edd1b19254f04b6b0275b17;CYFROWY POLSAT S.A.;1000.0;Remote;Python;mid;-1;-1;8000.0;15000.0
795e5b9b1315d50e82b1fc065c367773;Travelist;100.0;Remote;Python;mid;-1;-1;20000.0;25000.0
8a834ab0f019c8bdef70121e0de3a0ac;Falck IT Poland Sp. z o.o.;10.0;Warszawa;Python;expert;25000.0;30000.0;-1;-1
583c8c4e449f68a55e7b10b625179879;GameCode;-1;Remote;Python;mid;-1;-1;15000.0;25000.0
3c6b254e891d1e1ca5f1d7bb679d6bb3;Enigma SOI;100.0;Remote;Python;junior;6700.0;7900.0;7900.0;9400.0
320bee82efb8589c568fc773803ee324;VlogIT;10.0;Remote;Java;senior;-1;-1;25000.0;27000.0
72d1f07f7ef9fd029992bec66038dcaf;Qurate Retail Group GBS;10000.0;Remote;Java;mid;16000.0;20000.0;-1;-1
